text,Class
"Happy Early Birthday, Mr. President! #FucktRUMP https://t.co/fWRsy66xyU",1
@KTHopkins 'Our countries'???? #Dickhead,0
"BREAKING: Gold prices have risen past $1350, the highest price in over a year, amid global uncertainty.    #NationSupportsNAB   #چوروں_کا_ٹولہ_پائے_رولہ   #امام_اہلسنت_احمدرضا   #JusticeQaziFaezIsa   #Kashmir   #Sudan   #ShameOnICC",0
Tomorrow #INDvPAK  Toss Update:    Weather won the Toss and chose to Rain first      #ShameOnICC  #CWC19 https://t.co/DJohxTv9Nz,0
@TheDweck #murderer   Let’s bombard him with it.,0
#DoctorsFightBack  No words from prime minister @narendramodi Home minister @AmitShah we demand justice for kolkata doctors. 🙏,0
Save the doctors  save the democracy  #DoctorsFightBack  #SaveBengal https://t.co/tJ5XPVfNa3,0
@MarkHarrisNYC Leaving it up to the judgement of one person in a powerful position is foolishness that has pervaded the last few years and must stop. We should be in the streets making the next step an inevitability.  #FuckTrump,0
Now what   #IndiaWithDhoni   #DhoniKeepsTheGlove   @ICC https://t.co/54Rs1aYlL7,0
Her freedom of speech is very important because she's his spokeswoman. Completely unethical!!!!! #TrumpIsATraitor #JohnMcCainDay #JohnMcCainDay #JohnMcCainDay #JohnMcCainDay #JohnMcCainDayJune14th https://t.co/Vbfndwo2nY,0
@astype Me too! I guess calling him a serial #RAPIST didn't go over so well... 😳  #BlockedByCosby 😊,0
"@wvjoe911 What in the HELL is WRONG with #Alabama?  State law FORCES #Rape #Victim to allow #ParentalRights to #RAPIST?   F,,,ing SICK!   #BoycottAlabama till this CHANGES!   https://t.co/n3jTBGz8RC",2
@Kats_GA @essenviews Yep. Same here! I thought I was pretty savvy. I joined twitter cuz I knew #TrumpIsATraitor then I realized the whole GOP are nothing but scum. That was the real game changer for me. #FuckTrump and #FuckTheGOP,3
"Dear ICC, please don't forget that BCCI is your father.....    So,mind on your business....    Do better umpiring....    #DhoniKeepsTheGlove https://t.co/t1vd3yWDbM",1
Trump Administration to Hold Migrant Children at Base That Served as WWII Japanese Internment Camp.  #trump #BorderCrisis #migration #Immigration     Repeating history huh? Are the #Jews next?   #ImpeachTrump #FakePresident #FakePOTUS #fucktrump,0
Thanks for following! @Dave14400156 @patriciaf4444 @MrJackPalin @valerileist @motiv8d2bgr8 @modelpageant @EdRedstateblues @booradley1968 #ImpeachmentNOW #TrumpIsATraitor,0
@PritishNandy How low can u fall in ur hate for BJP? You are even willing to condone the murder of hindus in Bengal....have some shame. #shameless @MamataOfficial is a #murderer #Didler #MamataKaTerror,0
@Hope012015 Couldn’t happen to a nicer guy. #TrumpIsATraitor,1
IN #BREAKING WORLDWIDE #NEWS: DEVIL POSSESSED SEVENTH KINGDOM #SERIAL #PERVERT AND #SERIAL #MURDERER DONALD #TRUMP HAS BEEN ORDERED TO TURN HIMSELF INTO THE #LEGAL #AUTHORITIES TO BE EXECUTED FOR #TREASON AGAINST THE LORD GOD,0
Imagine this. There are some patriots keeping out secrets from reaching Russia. #TrumpIsATraitor https://t.co/FKj9Cb9fyQ,0
@ANI Libtards #JaishEMedia call @BJP4India saffron wid mission to make India Hindu state?   As soon as they get 20℅ muslim vote  #BJP smells winning formula n India is back to normal. #CongressMuktBharat means #BJP takes ovr congress culture of appeasement!  Secularism is sick again!,0
And he is so called people's representative   #Savethedoctors #DoctorsFightBack   #istandwithnrs https://t.co/2cVLtSELhx,0
"Watch our short, dark comedy, Time to Kill. #movie #film #comedy #darkcomedy #raunchy #funny #laugh #laughoutloud #hitman #killer #kill #murder #phone #cellphone #action #thriller #gun #silencer #lube #condom #tense #tension #dog #boxer #cutedogs #murderer  https://t.co/qkPaAuEm41",0
The #GOP loves how stupid #trump is! They are thriving off of it. #ImpeachmentNOW #Collusion #fucktrump #fuckthegop,0
@realDonaldTrump @TuckerCarlson Got evidence of that brah?? Beyond your delusion? Like paper trail? Nah? Alright so your lying then #fucktrump #ImpeachDonaldTrumpNOW  #ImpeachmentHearingsNow   #ImpeachTheMFTraitor,3
DO NOT #Retweet This Because #Trump DOESN'T Want You To Nail His #Impeachment Coffin with Evidence #PutinsPuppet #FuckTrump #Indict45 #JailTrump #Resist #TrumpObstruction #TrumpCorruption #TrumpCrimes #CrookedTrump #CriminalTrump #StopTrump #DumpTrump #FBR https://t.co/9dJsdUg1F8,1
The Bozo Bros taxpayer funded European Vacation. #erictrump #donjr #fucktrump #uk #ireland #vacation #barcrawl #goodtime #trumporganization #scam #conmen #confamily #humancentipede #tellemwhyyoumad #grindsmygears #whatspissingmeofftoday #wpmot https://t.co/IgwiocGeVw,0
#DhoniKeepsTheGlove @msdhoni  keep wearing those gloves. @ICC @BCCI . Indians boycott the world cup.,0
@zerohedge Trump trying to take us to another war! #fucktrump #maga #magaidiotsareidiots #FalseFlag #trumpdistractons #trumpsucks,0
Some much needed clarification after #trumps unhinged comments yesterday.    #TrumpResignNow #TuckFrump #TrumpIsATraitor #ThursdayThoughts    FACT CHECK: Foreign Interference And 'Opposition Research' Are Not The Same https://t.co/xy34VWVsvA,0
We stand with @msdhoni infact #indiastandswithdhoni  #DhoniKeepsTheGlove   #IndiaStandsWithDhoni https://t.co/58GaSwrSuK,0
"#DhoniKeepsTheGlove ,Indian Senior Cricketer r taking everything for granted.  They should respect the LAWS of the Game.  Remove ur gloves.",0
Ex-#Student #Fights #College Over Fate of #Alleged #Rapist  https://t.co/imF97KRUDD https://t.co/Zbd7RHUnJB,0
@peterdaou @DisTrumpia He isn't. #TrumpIsATraitor,0
Trump Showed Us Three Different Times in the Past Week Why He Can’t Be Trusted With Sensitive Information #Resist #ResistTrump #FuckTrump https://t.co/3C42mM3QpR,0
"@next_china Again, #boycottChina #IPtheft #humanrightsviolations #CCPisevil",0
Wow - Is this is what Leadership looks like to Tory voters? Terrifying #BorisJohnsonShouldNotBePM https://t.co/5rRb7pSvxM,0
How big of a #douchebag must one be to do this to a #Lamborghini?     #lambo #ATLTraffic https://t.co/8hd8zXyM9X,0
@RepMattGaetz #Georgepopodoplis   Say it with us GEORGE POPODOPOLIS  Not benghazi.     #trumprussia only hire the best people.    #Benghazi #GymJordan   #Milkshake #douchebag,0
Hey! I'm just stoked! It's #JohnMcCainDay!!! He used to be SO FUNNY some times. Full of life and such an honorable man! He would never believe the horrors that are happening in just the short time since he passed away.@MeghanMcCain @TheView #TrumpIsATraitor   @BarackObama #Biden https://t.co/AVxUeOJK1G,0
"#DhoniKeepsTheGlove   #DhoniKeepTheGlove   #DhoniKeSaathDesh     Sir please do not change your gloves,  please sir...     @msdhoni @BCCI",0
Yeah...hard pass. #FuckTrump https://t.co/ajt52brVc0,0
"@GrassrootsSpeak This sounds like a brilliant idea!!!!  We need someone to take this and run...lawyers. bet, millions of people would kick in a few bucks.  Brilliant.   #TrumpIsATraitor   #TrumpCrimeFamilyMustGo",1
"#Rangzen people, #watchout for this fake activist from sabotaging our #FreeTibet movement.     #Tibetans #humanrights #BoycottChina #Dharamsala #March10 #Tibetan #DalaiLama #TibetCause https://t.co/GNN0nn6fDF",0
"#SaveDoctors: ‘I didn’t give up on serving patients, but I still fear an attack’    #SaveBengal #DoctorsFightBack @Sujoy_Mandal_77 @poulomir94 @1_dark_phoenix @ParjanyaDey @drsitu @dr_sapnayadav  https://t.co/RQ1lNvn2ye",1
First ever book written on violence against doctors and dark side of blue curtain...God in Peril    https://t.co/TtnvCrGmIK    #DoctorsFightBack #DoctorsUnderOppression #DoctorsProtest,0
"#TMC 's MP Dr Santanu Sen just repeats version of #MamataBanerjee the 'outsiders' !!    Don't get back, continue #DoctorStrike until #WestBengal CM apologize publicly   #SaveTheDoctors   #SaveBengal   #DoctorsFightBack",0
#ShameOnICC Very disappointing...  Hopeless! 4 matches washed out due to rain. Cricket fans from all around the world distressed. Why ICC selecting the venue affected by weather for a World Cup tournament.  ICC has to think seriously on this for the future matches.,0
"Dear @AOC, are you 35 yet? America needs you in the White House. Sincerely, the United States of America. Please and thank you #fucktrump #aoc https://t.co/9PF9UPbFuM",3
And people wonder why the pillock didnt turn up? Here's the answer. He's an embarrassment.  #BorisJohnsonShouldNotBePM https://t.co/wVeyL5hweN,1
@realDonaldTrump has a wicked small #micropenis. It's so small &amp; short he couldn't even bottom out in @IvankaTrump's belly button. #incestualpresident #trumphasamicropeen #micropeen #impeachtrump #fucktrump #hollaatyourdoctor #doctorninjadickersonMD,2
@realDonaldTrump Lol. You wish. #ImpeachmentInquiryNow #TrumpNatSecRisk #TrumpIsATraitor #TrumpColluded #TrumpObstructed @WhiteHouse #BillionDollarLoser https://t.co/AjI97LZBqm,0
#TrumpIsATraitor #TheResistance  Don't get me wrong there's nothing funny about what Trump said. On the other hand this is really amusing.  https://t.co/dQvwSpp29i,0
Trump to America: Who’s Going to Stop Me? #Resist #ResistTrump #FuckTrump https://t.co/Ae3FZK9HhI,1
Here are things you must know if you're Hindu.    #WorldBloodDonorDay #ShameOnICC #SaveBengal #FridayFeeling #SCOSummit2019 #MenInBlackReview #TheUnmissableMeeting #doctorsstrike #ENGvWI #spiritual #cultural #hindu #hinduism #ABrandNewDayOutNow https://t.co/rELbYCGpH3,0
@TheRealOJ32 Hey @Twitter can you please remove the #murderer and convicted felon (kidnapping and armed robbery)?     Thanks    /s/ Civilized Society,0
#SelectedPM Imran Niazi writes third letter to India’s PM Modi    #ModiKaYaar #ImranKhan  #ImranHataoMulkBachao  #Tabdeeli   https://t.co/zGzOfopujq,1
Enjoying listening to @realDonaldTrump try and backpeddle his comments about accepting foreign help and being a willing participant to #CORRUPTION! #TrumpIsATraitor #trumpcoverup,2
"@matthewamiller Because there are no consequences to individual #1. He basically advertised for free on TV that he is open to foreign help.  Case by case, using what criteria? 🤔  #TrumpIsACriminal  #ImpeachDonaldTrumpNOW #TrumpIsATraitor",1
Not answering any questions about my citizenship after 70 fucking years. #FuckTrump #Resist https://t.co/IgkOrkWccP,0
@FreemantlePaul @realDonaldTrump @FoxNews Which hurts you the most? Duel citizenship; or not having a sanctuary city to hide in? #douchebag,0
@TheRealOJ32 Go. Away. Stay. Away. #killer #murderer,1
"Trump sided with the Saudi Crown Prince after his assassination of Washington Post journalist Jamal Khashoggi, who lived in the United States. And Kushner supported him after as well. It’s pathetic and disgusting. Bunch of damn traitors. #TrumpIsATraitor",2
#DoctorsUnderOppression  #DoctorsFightBack  #DoctorsStrike   The minister: tries to oppress us  Me and the boyz : https://t.co/NJqoN3jdEX,0
I am a modi bhakt.. but from 2014-2019 nothing done for encephalitis in bihar.. thats really really disappointing. This all progress work and Yoga day are ok.. but we cant be silent on such severe failure of govt.,1
Dear @ICC what about players offering namaz on field or urinating on field after the match.?  @msdhoni did not do anything wrong.   #DhoniKeepsTheGlove,0
#ImpeachTrump #ImpeachDonaldTrumpNOW #FuckTrump  The FBI Director was RIGHT!!! #OrangeJackass https://t.co/vU5HTPHbTA,2
@FinancialXpress Who's responsible for mounts of 69 ....    #DoctorsFightBack #DoctorsProtest #DoctorsStrike @mangalpandeybjp @MoHFW_INDIA,0
"@NBCNews Trump has no clue about his obligations to do what's right for this country, and when a criminal hides behind lies and corruption and obstructs justice he is no longer a viable president. #FuckTrump #TrumpResignNow",0
“Happy birthday mister president”    Above is one thing I’d never say to him and two words I’d never call him. #FuckTrump,3
@toughgal66 @MrsRabbitResist I am following you now- hoping to catch you swearing- lol-I swear a lot also #FUCKTRUMP!,2
Pic 1- icc chiefs  Pic 2- watching  mausam aaj tak    @memeswalabanda @kaamKiBakwas @Memeswalibandii @Sagarcasm_MUFC   #ShameOnICC https://t.co/Hmli7i4AHh,1
"@realDonaldTrump Happy Birthday 🎉🎊🎂 from your nemesis John McCain 😁🤥🤣  today, your age = your IQ 🤪🤣🤥😂🤣  #ImpeachTrump   #JohnMcCainDayJune14   #TrumpIsATraitor   #ImpeachTrump   #JohnMcCainDayJune14   #TrumpIsATraitor   #ImpeachTrump   #JohnMcCainDayJune14   #TrumpIsATraitor https://t.co/ginSRehlBj",0
"Irregularities by doctors, are they unheard of ?  Haven't we heard of unauthorized practice by docs?  Public discipline is in disarray in India, in all walks - then why #DoctorsFightBack is being so hyped out .  Dear Docs, plz leave the dharnas for Delhi govt, and go back to work.",0
Nation demand Justice for Twinkle Sharma  Watch Live at Sudarshan News #BindasBol    #TwinkleSharma    #JusticeForTwinkle     #JusticeForTwinkleSharma     #PAKvSL    #DhoniKeepsTheGlove    #DhoniKeSaathDesh    #IndiaWithDhoni    https://t.co/Fj8Xkti9Wr,0
"@BJP4India @narendramodi Oye!!!, Islamic Cricket Council aka ICC ban this thing too (watch video).    Also stop eating lays chips all the time, do some constructive work.    #CWC19 #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeSaathDesh #dhonigloves #ICCWorldCup #ICCVersusIndia https://t.co/bxupyMATyH",1
#DhoniKeepsTheGlove     Dear @ICC this is not any promotion which @msdhoni is doing. He is supporting Indian Army and our soldiers. @BCCI it is request to no ask Mr Dhoni to remove. We are proud of him and our brave soldiers. It will not be dropped from his gloves.,0
I got to knw d rsn behind most of d countries mocking us is bcz v r more concerned towards #CWC19 n blaming #ICC rather than focusing on real issues. People hv made a trend #ShameOnICC instead of helping Sudanese.    #CWC19,1
@The_OJSimpson32 Did you find Nicole’s killer yet? And Ron’s? #murderer,0
@pastorlocke UR FAKE PRESIDENT SUPPORTS ALL OF THE ABOVE #PROSTITUTES #ADULTERER #PUTTINGKIDSINCAGES #LYING #STEALING #CHEATING #RACIST #RAPIST #ABUSER #KKK this is the evangelical cr@p... all lies to makes huge $$$$$,0
"#ShameOnBCCI to prioritize IPL over World cup.   World cup should've been organised 2 months ago when it wasn't raining, and thought of IPL later.   This proves - Paisa is always over the game!!   #ShameOnICC",0
@adamcbest @TheRealOJ32 lol #OJSimpson 'has a little getting even to do'    thankfully knife blades can't penetrate my twitter account    #murderer @TheRealOJ32,2
2020 Dems call for impeachment over Trump’s election comments #Resist #ResistTrump #FuckTrump https://t.co/eTbm7dTDUw,3
"#Huawei asks #Verizon to pay more than $1 billion for over 230 patents: Source https://t.co/1EakIMUYeZ It is clear what is happening here. Letting things ride to gain control, but now change in approach. Throw them out of the system completely. #tradewar #tariffs #BoycottChina",0
@ICC #ShameOnICC Now plz stop it...,0
"@realDonaldTrump Yes impeachment is legal, we have seen it before. You will not be the first president impeached.  #ImpeachmentInquiryNow   #ImpeachTrumpNow   #ImpeachTrump   #TrumpIsGuilty   #TrumpIsADisgrace   #TrumpIsNotAboveTheLaw   #TrumpIsATraitor   #TrumpIsTheEnemyOfThePeople",2
I demand #justice for twinkle sharma  #Shame on this constitution😶  #rapist ko phasi do,0
